True_Positive_1,True_Positive_2,True_Positive_3,True_Positive_4,True_Positive_5,False_Positive_1,False_Positive_2,False_Positive_3,False_Positive_4,False_Positive_5,MCC_1,MCC_2,MCC_3,MCC_4,MCC_5
0.796669036440057,0.764856270334704,0.689809307842016,0.595636680905849,0.5,0,0,0,0,0.425244726650691,0.6599272663413,0.901623627016379,0.970443662269283,0.989350496986754,0.234138152639395
0.809753762011013,0.769060730932116,0.690000000002194,0.599999999559484,0.5,0,0,0,2.94370083864237e-14,0.440054114803873,0.686574664219032,0.910499420562194,0.976686772046605,0.989658460540206,0.268265789277539
0.82032181239275,0.765000736812465,0.689933419650812,0.599952289831277,0.5,0,0,0,0,0.309384810528603,0.712464638016623,0.902125449700926,0.976676104763562,0.999838212416659,0.40429016918196
0.826216135704045,0.769996202380132,0.69,0.6,0.5,0,0,0,0,0.342587186387713,0.726373338660625,0.914838400692972,0.976686772046824,1,0.467842820439955
