True_Positive_1,True_Positive_2,True_Positive_3,True_Positive_4,True_Positive_5,False_Positive_1,False_Positive_2,False_Positive_3,False_Positive_4,False_Positive_5,MCC_1,MCC_2,MCC_3,MCC_4,MCC_5
0.684427184683777,0.605319881488752,0.530404764793715,0.454973781648983,0.377000575316047,0.0650108378568621,0.143973071390232,0.21975112327065,0.295000111258396,0.372626104177729,0.0381217861096936,0.00793793989537809,0.00665344024355885,-0.00378712690506917,-0.00861125689345755
0.69009003609839,0.614786233724558,0.536531896328199,0.460446336575701,0.384590515269558,0.0699984694459672,0.147500000000414,0.224921786391236,0.300409136590127,0.377626104185454,0.0711832146364202,0.0333920592780733,0.0275627159376304,0.0241400753098299,0.0193008024181642
0.693586143358323,0.615778198093369,0.540283734089732,0.462248315796561,0.384961570200593,0.0546528847032845,0.140218417928078,0.220004600445967,0.297500348181856,0.375091497403619,0.0693200911251703,0.0283980772706439,0.0228838331649848,0.00779369735217275,0.00490713561308213
0.701498237402876,0.624226401736864,0.545778227051912,0.469485985361111,0.390283773339358,0.064989607634625,0.145363541299297,0.224998158680145,0.304750595459857,0.383783863708617,0.127418736834679,0.0583583946888183,0.0437116276469072,0.0330425125637444,0.0240384387195978
