True_Positive_1,True_Positive_2,True_Positive_3,True_Positive_4,True_Positive_5,False_Positive_1,False_Positive_2,False_Positive_3,False_Positive_4,False_Positive_5,MCC_1,MCC_2,MCC_3,MCC_4,MCC_5
0.676644683291251,0.600856380127369,0.524923710004236,0.447626104618632,0.372876308782425,0.0749997317040878,0.150000011673178,0.225000021444003,0.299838872530207,0.374716196476335,-0.00954503695402659,-0.0176318301443962,-0.0205727625442788,-0.0151991653584557,-0.0135447614223512
0.683240568089512,0.608577285700782,0.530158638829843,0.454716213710163,0.379060730932114,0.075003797619897,0.154834152240349,0.229996202381557,0.304959846876739,0.378682640821878,0.00802646579167415,0.00376827665024206,-0.000680148553314913,0.00488141228913911,0.00529041568887481
0.685249250257546,0.609977881905647,0.531216136478869,0.455319383078307,0.379716175055304,0.0750000012308773,0.150459557927406,0.229363319097446,0.304933431347593,0.380218486541067,-0.0187481972507984,-0.0146003640679665,-0.0161002944030828,-0.0138282185110101,-0.0193096101208456
0.691422714017129,0.615041865588948,0.537876307579668,0.460283824967669,0.382876307556476,0.07978151343533,0.154999999949667,0.23275170561346,0.309809307842018,0.385321362746207,0.0050137236351699,0.00337727125093431,-8.53227910668614e-05,0.00348256135380186,-0.00140459031534122
